id,name,source,pack,category,tags,triangles,vertices,groups,animMode,hasUV,textured,sizeX,sizeY,sizeZ,bytes,file
kaykit/board-game-bits-1.0/card_hearts_ten,"card_hearts_ten",kaykit,board-game-bits-1.0,props-environments,"toy",76,228,2,whole-model,True,True,4.315,6.000,0.050,4895,kaykit/board-game-bits-1.0/card_hearts_ten.obj
kaykit/board-game-bits-1.0/card_hearts_three,"card_hearts_three",kaykit,board-game-bits-1.0,props-environments,"toy",76,228,2,whole-model,True,True,4.315,6.000,0.050,4901,kaykit/board-game-bits-1.0/card_hearts_three.obj
kaykit/board-game-bits-1.0/card_hearts_two,"card_hearts_two",kaykit,board-game-bits-1.0,props-environments,"toy",76,228,2,whole-model,True,True,4.315,6.000,0.050,4895,kaykit/board-game-bits-1.0/card_hearts_two.obj
kaykit/board-game-bits-1.0/card_joker_A,"card_joker_A",kaykit,board-game-bits-1.0,props-environments,"toy",76,228,2,whole-model,True,True,4.315,6.000,0.050,4886,kaykit/board-game-bits-1.0/card_joker_A.obj
kaykit/board-game-bits-1.0/card_joker_B,"card_joker_B",kaykit,board-game-bits-1.0,props-environments,"toy",76,228,2,whole-model,True,True,4.315,6.000,0.050,4886,kaykit/board-game-bits-1.0/card_joker_B.obj
kaykit/board-game-bits-1.0/card_spades_ace,"card_spades_ace",kaykit,board-game-bits-1.0,props-environments,"toy",76,228,2,whole-model,True,True,4.315,6.000,0.050,4895,kaykit/board-game-bits-1.0/card_spades_ace.obj
kaykit/board-game-bits-1.0/card_spades_eight,"card_spades_eight",kaykit,board-game-bits-1.0,props-environments,"toy",76,228,2,whole-model,True,True,4.315,6.000,0.050,4901,kaykit/board-game-bits-1.0/card_spades_eight.obj
kaykit/board-game-bits-1.0/card_spades_five,"card_spades_five",kaykit,board-game-bits-1.0,props-environments,"toy",76,228,2,whole-model,True,True,4.315,6.000,0.050,4898,kaykit/board-game-bits-1.0/card_spades_five.obj
kaykit/board-game-bits-1.0/card_spades_four,"card_spades_four",kaykit,board-game-bits-1.0,props-environments,"toy",76,228,2,whole-model,True,True,4.315,6.000,0.050,4898,kaykit/board-game-bits-1.0/card_spades_four.obj
kaykit/board-game-bits-1.0/card_spades_jack,"card_spades_jack",kaykit,board-game-bits-1.0,props-environments,"toy",76,228,2,whole-model,True,True,4.315,6.000,0.050,4898,kaykit/board-game-bits-1.0/card_spades_jack.obj
kaykit/board-game-bits-1.0/card_spades_king,"card_spades_king",kaykit,board-game-bits-1.0,props-environments,"toy",76,228,2,whole-model,True,True,4.315,6.000,0.050,4898,kaykit/board-game-bits-1.0/card_spades_king.obj
kaykit/board-game-bits-1.0/card_spades_nine,"card_spades_nine",kaykit,board-game-bits-1.0,props-environments,"toy",76,228,2,whole-model,True,True,4.315,6.000,0.050,4898,kaykit/board-game-bits-1.0/card_spades_nine.obj
kaykit/board-game-bits-1.0/card_spades_queen,"card_spades_queen",kaykit,board-game-bits-1.0,props-environments,"toy",76,228,2,whole-model,True,True,4.315,6.000,0.050,4901,kaykit/board-game-bits-1.0/card_spades_queen.obj
kaykit/board-game-bits-1.0/card_spades_seven,"card_spades_seven",kaykit,board-game-bits-1.0,props-environments,"toy",76,228,2,whole-model,True,True,4.315,6.000,0.050,4901,kaykit/board-game-bits-1.0/card_spades_seven.obj
kaykit/board-game-bits-1.0/card_spades_six,"card_spades_six",kaykit,board-game-bits-1.0,props-environments,"toy",76,228,2,whole-model,True,True,4.315,6.000,0.050,4895,kaykit/board-game-bits-1.0/card_spades_six.obj
kaykit/board-game-bits-1.0/card_spades_ten,"card_spades_ten",kaykit,board-game-bits-1.0,props-environments,"toy",76,228,2,whole-model,True,True,4.315,6.000,0.050,4895,kaykit/board-game-bits-1.0/card_spades_ten.obj
kaykit/board-game-bits-1.0/card_spades_three,"card_spades_three",kaykit,board-game-bits-1.0,props-environments,"toy",76,228,2,whole-model,True,True,4.315,6.000,0.050,4901,kaykit/board-game-bits-1.0/card_spades_three.obj
kaykit/board-game-bits-1.0/card_spades_two,"card_spades_two",kaykit,board-game-bits-1.0,props-environments,"toy",76,228,2,whole-model,True,True,4.315,6.000,0.050,4895,kaykit/board-game-bits-1.0/card_spades_two.obj
kaykit/board-game-bits-1.0/checker_black_double,"checker_black_double",kaykit,board-game-bits-1.0,props-environments,"toy",736,2208,1,whole-model,True,True,0.800,0.400,0.800,48097,kaykit/board-game-bits-1.0/checker_black_double.obj
kaykit/board-game-bits-1.0/checker_black_single,"checker_black_single",kaykit,board-game-bits-1.0,props-environments,"toy",576,1728,1,whole-model,True,True,0.800,0.200,0.800,37953,kaykit/board-game-bits-1.0/checker_black_single.obj
kaykit/board-game-bits-1.0/checker_white_double,"checker_white_double",kaykit,board-game-bits-1.0,props-environments,"toy",736,2208,1,whole-model,True,True,0.800,0.400,0.800,48097,kaykit/board-game-bits-1.0/checker_white_double.obj
kaykit/board-game-bits-1.0/checker_white_single,"checker_white_single",kaykit,board-game-bits-1.0,props-environments,"toy",576,1728,1,whole-model,True,True,0.800,0.200,0.800,37953,kaykit/board-game-bits-1.0/checker_white_single.obj
kaykit/board-game-bits-1.0/chess_black_bishop,"chess_black_bishop",kaykit,board-game-bits-1.0,props-environments,"toy",784,2352,1,whole-model,True,True,0.750,1.473,0.750,56400,kaykit/board-game-bits-1.0/chess_black_bishop.obj
kaykit/board-game-bits-1.0/chess_black_king,"chess_black_king",kaykit,board-game-bits-1.0,props-environments,"toy",820,2460,1,whole-model,True,True,0.750,1.799,0.750,59012,kaykit/board-game-bits-1.0/chess_black_king.obj
kaykit/board-game-bits-1.0/chess_black_knight,"chess_black_knight",kaykit,board-game-bits-1.0,props-environments,"toy",630,1890,1,whole-model,True,True,0.750,1.282,0.879,50008,kaykit/board-game-bits-1.0/chess_black_knight.obj
kaykit/board-game-bits-1.0/chess_black_pawn,"chess_black_pawn",kaykit,board-game-bits-1.0,props-environments,"toy",576,1728,1,whole-model,True,True,0.600,0.990,0.600,39573,kaykit/board-game-bits-1.0/chess_black_pawn.obj
kaykit/board-game-bits-1.0/chess_black_queen,"chess_black_queen",kaykit,board-game-bits-1.0,props-environments,"toy",848,2544,1,whole-model,True,True,0.750,1.624,0.750,62261,kaykit/board-game-bits-1.0/chess_black_queen.obj
kaykit/board-game-bits-1.0/chess_black_rook,"chess_black_rook",kaykit,board-game-bits-1.0,props-environments,"toy",488,1464,1,whole-model,True,True,0.750,1.040,0.750,35342,kaykit/board-game-bits-1.0/chess_black_rook.obj
kaykit/board-game-bits-1.0/chess_white_bishop,"chess_white_bishop",kaykit,board-game-bits-1.0,props-environments,"toy",784,2352,1,whole-model,True,True,0.750,1.473,0.750,56400,kaykit/board-game-bits-1.0/chess_white_bishop.obj
kaykit/board-game-bits-1.0/chess_white_king,"chess_white_king",kaykit,board-game-bits-1.0,props-environments,"toy",820,2460,1,whole-model,True,True,0.750,1.799,0.750,59012,kaykit/board-game-bits-1.0/chess_white_king.obj
kaykit/board-game-bits-1.0/chess_white_knight,"chess_white_knight",kaykit,board-game-bits-1.0,props-environments,"toy",630,1890,1,whole-model,True,True,0.750,1.282,0.879,50008,kaykit/board-game-bits-1.0/chess_white_knight.obj
kaykit/board-game-bits-1.0/chess_white_pawn,"chess_white_pawn",kaykit,board-game-bits-1.0,props-environments,"toy",576,1728,1,whole-model,True,True,0.600,0.990,0.600,39573,kaykit/board-game-bits-1.0/chess_white_pawn.obj
kaykit/board-game-bits-1.0/chess_white_queen,"chess_white_queen",kaykit,board-game-bits-1.0,props-environments,"toy",848,2544,1,whole-model,True,True,0.750,1.624,0.750,62261,kaykit/board-game-bits-1.0/chess_white_queen.obj
kaykit/board-game-bits-1.0/chess_white_rook,"chess_white_rook",kaykit,board-game-bits-1.0,props-environments,"toy",488,1464,1,whole-model,True,True,0.750,1.040,0.750,35342,kaykit/board-game-bits-1.0/chess_white_rook.obj
kaykit/board-game-bits-1.0/chip_A_blue,"chip_A_blue",kaykit,board-game-bits-1.0,props-environments,"toy",576,1728,1,whole-model,True,True,3.000,0.300,3.000,41005,kaykit/board-game-bits-1.0/chip_A_blue.obj
kaykit/board-game-bits-1.0/chip_A_green,"chip_A_green",kaykit,board-game-bits-1.0,props-environments,"toy",576,1728,1,whole-model,True,True,3.000,0.300,3.000,41007,kaykit/board-game-bits-1.0/chip_A_green.obj
kaykit/board-game-bits-1.0/chip_A_red,"chip_A_red",kaykit,board-game-bits-1.0,props-environments,"toy",576,1728,1,whole-model,True,True,3.000,0.300,3.000,41003,kaykit/board-game-bits-1.0/chip_A_red.obj
kaykit/board-game-bits-1.0/chip_A_yellow,"chip_A_yellow",kaykit,board-game-bits-1.0,props-environments,"toy",576,1728,1,whole-model,True,True,3.000,0.300,3.000,41009,kaykit/board-game-bits-1.0/chip_A_yellow.obj
kaykit/board-game-bits-1.0/chip_B_blue,"chip_B_blue",kaykit,board-game-bits-1.0,props-environments,"toy",576,1728,1,whole-model,True,True,3.000,0.300,3.000,42614,kaykit/board-game-bits-1.0/chip_B_blue.obj
kaykit/board-game-bits-1.0/chip_B_green,"chip_B_green",kaykit,board-game-bits-1.0,props-environments,"toy",576,1728,1,whole-model,True,True,3.000,0.300,3.000,42616,kaykit/board-game-bits-1.0/chip_B_green.obj
kaykit/board-game-bits-1.0/chip_B_red,"chip_B_red",kaykit,board-game-bits-1.0,props-environments,"toy",576,1728,1,whole-model,True,True,3.000,0.300,3.000,42612,kaykit/board-game-bits-1.0/chip_B_red.obj
kaykit/board-game-bits-1.0/chip_B_yellow,"chip_B_yellow",kaykit,board-game-bits-1.0,props-environments,"toy",576,1728,1,whole-model,True,True,3.000,0.300,3.000,42618,kaykit/board-game-bits-1.0/chip_B_yellow.obj
kaykit/board-game-bits-1.0/coin_10_copper,"coin_10_copper",kaykit,board-game-bits-1.0,props-environments,"toy",658,1974,1,whole-model,True,True,1.040,0.200,1.040,49172,kaykit/board-game-bits-1.0/coin_10_copper.obj
kaykit/board-game-bits-1.0/coin_10_gold,"coin_10_gold",kaykit,board-game-bits-1.0,props-environments,"toy",658,1974,1,whole-model,True,True,1.040,0.200,1.040,49168,kaykit/board-game-bits-1.0/coin_10_gold.obj
kaykit/board-game-bits-1.0/coin_10_silver,"coin_10_silver",kaykit,board-game-bits-1.0,props-environments,"toy",658,1974,1,whole-model,True,True,1.040,0.200,1.040,49172,kaykit/board-game-bits-1.0/coin_10_silver.obj
kaykit/board-game-bits-1.0/coin_1_copper,"coin_1_copper",kaykit,board-game-bits-1.0,props-environments,"toy",448,1344,1,whole-model,True,True,1.040,0.200,1.040,32684,kaykit/board-game-bits-1.0/coin_1_copper.obj
kaykit/board-game-bits-1.0/coin_1_gold,"coin_1_gold",kaykit,board-game-bits-1.0,props-environments,"toy",448,1344,1,whole-model,True,True,1.040,0.200,1.040,32680,kaykit/board-game-bits-1.0/coin_1_gold.obj
kaykit/board-game-bits-1.0/coin_1_silver,"coin_1_silver",kaykit,board-game-bits-1.0,props-environments,"toy",448,1344,1,whole-model,True,True,1.040,0.200,1.040,32684,kaykit/board-game-bits-1.0/coin_1_silver.obj
kaykit/board-game-bits-1.0/coin_2_copper,"coin_2_copper",kaykit,board-game-bits-1.0,props-environments,"toy",616,1848,1,whole-model,True,True,1.040,0.200,1.040,46414,kaykit/board-game-bits-1.0/coin_2_copper.obj
kaykit/board-game-bits-1.0/coin_2_gold,"coin_2_gold",kaykit,board-game-bits-1.0,props-environments,"toy",616,1848,1,whole-model,True,True,1.040,0.200,1.040,46410,kaykit/board-game-bits-1.0/coin_2_gold.obj
kaykit/board-game-bits-1.0/coin_2_silver,"coin_2_silver",kaykit,board-game-bits-1.0,props-environments,"toy",616,1848,1,whole-model,True,True,1.040,0.200,1.040,46414,kaykit/board-game-bits-1.0/coin_2_silver.obj
kaykit/board-game-bits-1.0/coin_5_copper,"coin_5_copper",kaykit,board-game-bits-1.0,props-environments,"toy",598,1794,1,whole-model,True,True,1.040,0.200,1.040,44332,kaykit/board-game-bits-1.0/coin_5_copper.obj
kaykit/board-game-bits-1.0/coin_5_gold,"coin_5_gold",kaykit,board-game-bits-1.0,props-environments,"toy",598,1794,1,whole-model,True,True,1.040,0.200,1.040,44328,kaykit/board-game-bits-1.0/coin_5_gold.obj
kaykit/board-game-bits-1.0/coin_5_silver,"coin_5_silver",kaykit,board-game-bits-1.0,props-environments,"toy",598,1794,1,whole-model,True,True,1.040,0.200,1.040,44332,kaykit/board-game-bits-1.0/coin_5_silver.obj
kaykit/board-game-bits-1.0/coin_copper,"coin_copper",kaykit,board-game-bits-1.0,props-environments,"toy",320,960,1,whole-model,True,True,1.040,0.200,1.040,21914,kaykit/board-game-bits-1.0/coin_copper.obj
kaykit/board-game-bits-1.0/coin_gold,"coin_gold",kaykit,board-game-bits-1.0,props-environments,"toy",320,960,1,whole-model,True,True,1.040,0.200,1.040,21910,kaykit/board-game-bits-1.0/coin_gold.obj
kaykit/board-game-bits-1.0/coin_silver,"coin_silver",kaykit,board-game-bits-1.0,props-environments,"toy",320,960,1,whole-model,True,True,1.040,0.200,1.040,21914,kaykit/board-game-bits-1.0/coin_silver.obj
kaykit/board-game-bits-1.0/container_A,"container_A",kaykit,board-game-bits-1.0,props-environments,"toy",204,612,1,whole-model,True,True,2.400,0.520,2.400,13973,kaykit/board-game-bits-1.0/container_A.obj
kaykit/board-game-bits-1.0/container_A_tall,"container_A_tall",kaykit,board-game-bits-1.0,props-environments,"toy",204,612,1,whole-model,True,True,2.400,1.020,2.400,13983,kaykit/board-game-bits-1.0/container_A_tall.obj
kaykit/board-game-bits-1.0/container_B,"container_B",kaykit,board-game-bits-1.0,props-environments,"toy",204,612,1,whole-model,True,True,3.400,0.520,3.400,13973,kaykit/board-game-bits-1.0/container_B.obj
kaykit/board-game-bits-1.0/container_B_tall,"container_B_tall",kaykit,board-game-bits-1.0,props-environments,"toy",204,612,1,whole-model,True,True,3.400,1.020,3.400,13983,kaykit/board-game-bits-1.0/container_B_tall.obj
kaykit/board-game-bits-1.0/container_C,"container_C",kaykit,board-game-bits-1.0,props-environments,"toy",492,1476,1,whole-model,True,False,4.000,1.000,4.000,31561,kaykit/board-game-bits-1.0/container_C.obj
kaykit/board-game-bits-1.0/cube_blue,"cube_blue",kaykit,board-game-bits-1.0,props-environments,"toy",108,324,1,whole-model,True,True,0.500,0.500,0.500,6359,kaykit/board-game-bits-1.0/cube_blue.obj
kaykit/board-game-bits-1.0/cube_copper,"cube_copper",kaykit,board-game-bits-1.0,props-environments,"toy",108,324,1,whole-model,True,True,0.500,0.500,0.500,6372,kaykit/board-game-bits-1.0/cube_copper.obj
kaykit/board-game-bits-1.0/cube_gold,"cube_gold",kaykit,board-game-bits-1.0,props-environments,"toy",108,324,1,whole-model,True,True,0.500,0.500,0.500,6368,kaykit/board-game-bits-1.0/cube_gold.obj
kaykit/board-game-bits-1.0/cube_green,"cube_green",kaykit,board-game-bits-1.0,props-environments,"toy",108,324,1,whole-model,True,True,0.500,0.500,0.500,6361,kaykit/board-game-bits-1.0/cube_green.obj
kaykit/board-game-bits-1.0/cube_red,"cube_red",kaykit,board-game-bits-1.0,props-environments,"toy",108,324,1,whole-model,True,True,0.500,0.500,0.500,6357,kaykit/board-game-bits-1.0/cube_red.obj
kaykit/board-game-bits-1.0/cube_silver,"cube_silver",kaykit,board-game-bits-1.0,props-environments,"toy",108,324,1,whole-model,True,True,0.500,0.500,0.500,6372,kaykit/board-game-bits-1.0/cube_silver.obj
kaykit/board-game-bits-1.0/cube_yellow,"cube_yellow",kaykit,board-game-bits-1.0,props-environments,"toy",108,324,1,whole-model,True,True,0.500,0.500,0.500,6363,kaykit/board-game-bits-1.0/cube_yellow.obj
kaykit/board-game-bits-1.0/domino_tile_0-0,"domino_tile_0-0",kaykit,board-game-bits-1.0,props-environments,"toy",200,600,1,whole-model,True,True,1.000,0.259,2.000,13412,kaykit/board-game-bits-1.0/domino_tile_0-0.obj
kaykit/board-game-bits-1.0/domino_tile_0-1,"domino_tile_0-1",kaykit,board-game-bits-1.0,props-environments,"toy",224,672,1,whole-model,True,True,1.000,0.277,2.000,15318,kaykit/board-game-bits-1.0/domino_tile_0-1.obj
kaykit/board-game-bits-1.0/domino_tile_0-2,"domino_tile_0-2",kaykit,board-game-bits-1.0,props-environments,"toy",248,744,1,whole-model,True,True,1.000,0.277,2.000,16826,kaykit/board-game-bits-1.0/domino_tile_0-2.obj
kaykit/board-game-bits-1.0/domino_tile_0-3,"domino_tile_0-3",kaykit,board-game-bits-1.0,props-environments,"toy",272,816,1,whole-model,True,True,1.000,0.277,2.000,18332,kaykit/board-game-bits-1.0/domino_tile_0-3.obj
kaykit/board-game-bits-1.0/domino_tile_0-4,"domino_tile_0-4",kaykit,board-game-bits-1.0,props-environments,"toy",296,888,1,whole-model,True,True,1.000,0.277,2.000,19838,kaykit/board-game-bits-1.0/domino_tile_0-4.obj
kaykit/board-game-bits-1.0/domino_tile_0-5,"domino_tile_0-5",kaykit,board-game-bits-1.0,props-environments,"toy",320,960,1,whole-model,True,True,1.000,0.277,2.000,21344,kaykit/board-game-bits-1.0/domino_tile_0-5.obj
kaykit/board-game-bits-1.0/domino_tile_0-6,"domino_tile_0-6",kaykit,board-game-bits-1.0,props-environments,"toy",344,1032,1,whole-model,True,True,1.000,0.277,2.000,22851,kaykit/board-game-bits-1.0/domino_tile_0-6.obj
kaykit/board-game-bits-1.0/domino_tile_1-1,"domino_tile_1-1",kaykit,board-game-bits-1.0,props-environments,"toy",248,744,1,whole-model,True,True,1.000,0.277,2.000,16839,kaykit/board-game-bits-1.0/domino_tile_1-1.obj
kaykit/board-game-bits-1.0/domino_tile_1-2,"domino_tile_1-2",kaykit,board-game-bits-1.0,props-environments,"toy",272,816,1,whole-model,True,True,1.000,0.277,2.000,18346,kaykit/board-game-bits-1.0/domino_tile_1-2.obj
kaykit/board-game-bits-1.0/domino_tile_1-3,"domino_tile_1-3",kaykit,board-game-bits-1.0,props-environments,"toy",296,888,1,whole-model,True,True,1.000,0.277,2.000,19853,kaykit/board-game-bits-1.0/domino_tile_1-3.obj
kaykit/board-game-bits-1.0/domino_tile_1-4,"domino_tile_1-4",kaykit,board-game-bits-1.0,props-environments,"toy",320,960,1,whole-model,True,True,1.000,0.277,2.000,21359,kaykit/board-game-bits-1.0/domino_tile_1-4.obj
kaykit/board-game-bits-1.0/domino_tile_1-5,"domino_tile_1-5",kaykit,board-game-bits-1.0,props-environments,"toy",344,1032,1,whole-model,True,True,1.000,0.277,2.000,22865,kaykit/board-game-bits-1.0/domino_tile_1-5.obj
kaykit/board-game-bits-1.0/domino_tile_1-6,"domino_tile_1-6",kaykit,board-game-bits-1.0,props-environments,"toy",368,1104,1,whole-model,True,True,1.000,0.277,2.000,24372,kaykit/board-game-bits-1.0/domino_tile_1-6.obj
kaykit/board-game-bits-1.0/domino_tile_2-2,"domino_tile_2-2",kaykit,board-game-bits-1.0,props-environments,"toy",296,888,1,whole-model,True,True,1.000,0.277,2.000,19872,kaykit/board-game-bits-1.0/domino_tile_2-2.obj
kaykit/board-game-bits-1.0/domino_tile_2-3,"domino_tile_2-3",kaykit,board-game-bits-1.0,props-environments,"toy",320,960,1,whole-model,True,True,1.000,0.277,2.000,21379,kaykit/board-game-bits-1.0/domino_tile_2-3.obj
kaykit/board-game-bits-1.0/domino_tile_2-4,"domino_tile_2-4",kaykit,board-game-bits-1.0,props-environments,"toy",344,1032,1,whole-model,True,True,1.000,0.277,2.000,22885,kaykit/board-game-bits-1.0/domino_tile_2-4.obj
kaykit/board-game-bits-1.0/domino_tile_2-5,"domino_tile_2-5",kaykit,board-game-bits-1.0,props-environments,"toy",368,1104,1,whole-model,True,True,1.000,0.277,2.000,24391,kaykit/board-game-bits-1.0/domino_tile_2-5.obj
kaykit/board-game-bits-1.0/domino_tile_2-6,"domino_tile_2-6",kaykit,board-game-bits-1.0,props-environments,"toy",392,1176,1,whole-model,True,True,1.000,0.277,2.000,25898,kaykit/board-game-bits-1.0/domino_tile_2-6.obj
kaykit/board-game-bits-1.0/domino_tile_3-3,"domino_tile_3-3",kaykit,board-game-bits-1.0,props-environments,"toy",344,1032,1,whole-model,True,True,1.000,0.277,2.000,22899,kaykit/board-game-bits-1.0/domino_tile_3-3.obj
kaykit/board-game-bits-1.0/domino_tile_3-4,"domino_tile_3-4",kaykit,board-game-bits-1.0,props-environments,"toy",368,1104,1,whole-model,True,True,1.000,0.277,2.000,24406,kaykit/board-game-bits-1.0/domino_tile_3-4.obj
kaykit/board-game-bits-1.0/domino_tile_3-5,"domino_tile_3-5",kaykit,board-game-bits-1.0,props-environments,"toy",392,1176,1,whole-model,True,True,1.000,0.277,2.000,25912,kaykit/board-game-bits-1.0/domino_tile_3-5.obj
kaykit/board-game-bits-1.0/domino_tile_3-6,"domino_tile_3-6",kaykit,board-game-bits-1.0,props-environments,"toy",416,1248,1,whole-model,True,True,1.000,0.277,2.000,27419,kaykit/board-game-bits-1.0/domino_tile_3-6.obj
kaykit/board-game-bits-1.0/domino_tile_4-4,"domino_tile_4-4",kaykit,board-game-bits-1.0,props-environments,"toy",392,1176,1,whole-model,True,True,1.000,0.277,2.000,25932,kaykit/board-game-bits-1.0/domino_tile_4-4.obj
